page_name,date,region,amt_spent
Donald J. Trump,2020-04-26,South Dakota,1527
Donald J. Trump,2020-05-03,South Dakota,1666
Donald J. Trump,2020-05-10,South Dakota,1421
Elizabeth Warren,2019-10-20,South Dakota,476
Elizabeth Warren,2019-10-27,South Dakota,514
Elizabeth Warren,2019-11-03,South Dakota,457
Elizabeth Warren,2019-11-10,South Dakota,409
Elizabeth Warren,2019-11-17,South Dakota,340
Elizabeth Warren,2019-11-24,South Dakota,397
Elizabeth Warren,2019-12-01,South Dakota,430
Elizabeth Warren,2019-12-15,South Dakota,574
Elizabeth Warren,2019-12-22,South Dakota,678
Elizabeth Warren,2019-12-29,South Dakota,431
Elizabeth Warren,2020-01-05,South Dakota,320
Elizabeth Warren,2020-01-12,South Dakota,299
Elizabeth Warren,2020-01-19,South Dakota,459
Elizabeth Warren,2020-01-26,South Dakota,416
Elizabeth Warren,2020-02-02,South Dakota,814
Elizabeth Warren,2020-02-09,South Dakota,280
Elizabeth Warren,2020-02-16,South Dakota,159
Elizabeth Warren,2020-02-23,South Dakota,337
Elizabeth Warren,2020-03-01,South Dakota,370
Elizabeth Warren,2020-03-08,South Dakota,155
Elizabeth Warren,2020-03-29,South Dakota,100
Elizabeth Warren,2020-04-05,South Dakota,100
Elizabeth Warren,2020-04-12,South Dakota,100
Elizabeth Warren,2020-04-19,South Dakota,100
Elizabeth Warren,2020-04-26,South Dakota,100
Elizabeth Warren,2020-05-03,South Dakota,100
Elizabeth Warren,2020-05-10,South Dakota,100
Joe Biden,2019-10-20,South Dakota,200
Joe Biden,2019-10-27,South Dakota,208
Joe Biden,2019-11-03,South Dakota,168
Joe Biden,2019-11-10,South Dakota,128
Joe Biden,2019-11-17,South Dakota,124
Joe Biden,2019-11-24,South Dakota,100
Joe Biden,2019-12-01,South Dakota,100
Joe Biden,2019-12-15,South Dakota,102
Joe Biden,2019-12-22,South Dakota,151
Joe Biden,2019-12-29,South Dakota,166
Joe Biden,2020-01-05,South Dakota,151
Joe Biden,2020-01-12,South Dakota,100
Joe Biden,2020-01-19,South Dakota,100
Joe Biden,2020-01-26,South Dakota,161
Joe Biden,2020-02-02,South Dakota,196
Joe Biden,2020-02-09,South Dakota,224
Joe Biden,2020-02-16,South Dakota,100
Joe Biden,2020-02-23,South Dakota,125
Joe Biden,2020-03-01,South Dakota,727
Joe Biden,2020-03-08,South Dakota,2440
Joe Biden,2020-03-15,South Dakota,1094
Joe Biden,2020-03-22,South Dakota,1241
Joe Biden,2020-03-29,South Dakota,1296
Joe Biden,2020-04-05,South Dakota,1289
Joe Biden,2020-04-12,South Dakota,1711
Joe Biden,2020-04-19,South Dakota,1516
Joe Biden,2020-04-26,South Dakota,676
Joe Biden,2020-05-03,South Dakota,885
Joe Biden,2020-05-10,South Dakota,906
Pete Buttigieg,2019-10-20,South Dakota,821
Pete Buttigieg,2019-10-27,South Dakota,669
Pete Buttigieg,2019-11-03,South Dakota,550
Pete Buttigieg,2019-11-10,South Dakota,509
Pete Buttigieg,2019-11-17,South Dakota,246
Pete Buttigieg,2019-11-24,South Dakota,481
Pete Buttigieg,2019-12-01,South Dakota,100
Pete Buttigieg,2019-12-15,South Dakota,100
Pete Buttigieg,2019-12-22,South Dakota,172
Pete Buttigieg,2019-12-29,South Dakota,166
Pete Buttigieg,2020-01-05,South Dakota,159
Pete Buttigieg,2020-01-12,South Dakota,142
Pete Buttigieg,2020-01-19,South Dakota,157
Pete Buttigieg,2020-01-26,South Dakota,113
Pete Buttigieg,2020-02-02,South Dakota,324
Pete Buttigieg,2020-02-09,South Dakota,712
Pete Buttigieg,2020-02-16,South Dakota,385
Pete Buttigieg,2020-02-23,South Dakota,521
Pete Buttigieg,2020-03-01,South Dakota,376
Tom Steyer,2019-10-20,South Dakota,249
Tom Steyer,2019-10-27,South Dakota,202
Tom Steyer,2019-11-03,South Dakota,200
Tom Steyer,2019-11-10,South Dakota,217
Tom Steyer,2019-11-17,South Dakota,742
Tom Steyer,2019-11-24,South Dakota,1526
Tom Steyer,2019-12-01,South Dakota,1097
Tom Steyer,2019-12-15,South Dakota,136
Tom Steyer,2019-12-22,South Dakota,912
Tom Steyer,2019-12-29,South Dakota,1825
Tom Steyer,2020-01-05,South Dakota,1533
Tom Steyer,2020-01-12,South Dakota,598
Tom Steyer,2020-01-19,South Dakota,1152
Tom Steyer,2020-01-26,South Dakota,712
Tom Steyer,2020-02-02,South Dakota,100
Tom Steyer,2020-02-09,South Dakota,100
Tom Steyer,2020-02-16,South Dakota,100
Tom Steyer,2020-02-23,South Dakota,100
Amy Klobuchar,2019-10-20,Tennessee,329
Amy Klobuchar,2019-10-27,Tennessee,200
Amy Klobuchar,2019-11-03,Tennessee,200
Amy Klobuchar,2019-11-10,Tennessee,200
Amy Klobuchar,2019-11-17,Tennessee,100
Amy Klobuchar,2019-11-24,Tennessee,314
Amy Klobuchar,2019-12-01,Tennessee,100
Amy Klobuchar,2019-12-15,Tennessee,230
Amy Klobuchar,2019-12-22,Tennessee,400
Amy Klobuchar,2019-12-29,Tennessee,374
Amy Klobuchar,2020-01-05,Tennessee,282
Amy Klobuchar,2020-01-12,Tennessee,233
Amy Klobuchar,2020-01-19,Tennessee,299
Amy Klobuchar,2020-01-26,Tennessee,667
Amy Klobuchar,2020-02-02,Tennessee,229
Amy Klobuchar,2020-02-09,Tennessee,438
Amy Klobuchar,2020-02-16,Tennessee,528
Amy Klobuchar,2020-02-23,Tennessee,373
Amy Klobuchar,2020-03-01,Tennessee,3820
Amy Klobuchar,2020-03-08,Tennessee,100
Andrew Yang for President 2020,2019-10-20,Tennessee,100
Andrew Yang for President 2020,2019-10-27,Tennessee,100
Andrew Yang for President 2020,2019-11-03,Tennessee,100
Andrew Yang for President 2020,2019-11-10,Tennessee,100
Andrew Yang for President 2020,2019-11-17,Tennessee,100
Andrew Yang for President 2020,2019-11-24,Tennessee,218
Andrew Yang for President 2020,2019-12-01,Tennessee,100
Andrew Yang for President 2020,2019-12-15,Tennessee,107
Andrew Yang for President 2020,2019-12-22,Tennessee,116
Andrew Yang for President 2020,2019-12-29,Tennessee,110
Andrew Yang for President 2020,2020-01-05,Tennessee,113
Andrew Yang for President 2020,2020-01-12,Tennessee,100
Andrew Yang for President 2020,2020-01-19,Tennessee,282
Andrew Yang for President 2020,2020-01-26,Tennessee,100
Andrew Yang for President 2020,2020-02-02,Tennessee,100
Andrew Yang for President 2020,2020-02-09,Tennessee,100
Andrew Yang for President 2020,2020-02-16,Tennessee,100
Bernie Sanders,2019-10-20,Tennessee,724
Bernie Sanders,2019-10-27,Tennessee,663
Bernie Sanders,2019-11-03,Tennessee,1765
Bernie Sanders,2019-11-10,Tennessee,342
Bernie Sanders,2019-11-17,Tennessee,1197
Bernie Sanders,2019-11-24,Tennessee,1932
Bernie Sanders,2019-12-01,Tennessee,2384
Bernie Sanders,2019-12-15,Tennessee,2668
Bernie Sanders,2019-12-22,Tennessee,1843
Bernie Sanders,2019-12-29,Tennessee,4577
Bernie Sanders,2020-01-05,Tennessee,3939
Bernie Sanders,2020-01-12,Tennessee,1290
Bernie Sanders,2020-01-19,Tennessee,3745
Bernie Sanders,2020-01-26,Tennessee,2700
Bernie Sanders,2020-02-02,Tennessee,7113
Bernie Sanders,2020-02-09,Tennessee,1983
Bernie Sanders,2020-02-16,Tennessee,16653
Bernie Sanders,2020-02-23,Tennessee,34370
Bernie Sanders,2020-03-01,Tennessee,31815
Bernie Sanders,2020-03-08,Tennessee,11965
Bernie Sanders,2020-03-15,Tennessee,2725
Bernie Sanders,2020-03-22,Tennessee,402
Cory Booker,2019-10-20,Tennessee,218
Cory Booker,2019-10-27,Tennessee,295
Cory Booker,2019-11-03,Tennessee,489
Cory Booker,2019-11-10,Tennessee,295
Cory Booker,2019-11-17,Tennessee,141
Cory Booker,2019-11-24,Tennessee,217
Cory Booker,2019-12-01,Tennessee,172
Cory Booker,2019-12-15,Tennessee,189
Cory Booker,2019-12-22,Tennessee,159
Cory Booker,2019-12-29,Tennessee,100
Cory Booker,2020-01-05,Tennessee,100
Cory Booker,2020-01-12,Tennessee,100
Cory Booker,2020-01-19,Tennessee,100
Cory Booker,2020-05-10,Tennessee,100
Donald J. Trump,2019-10-20,Tennessee,4944
Donald J. Trump,2019-10-27,Tennessee,5369
Donald J. Trump,2019-11-03,Tennessee,10503
Donald J. Trump,2019-11-10,Tennessee,6661
Donald J. Trump,2019-11-17,Tennessee,23657
Donald J. Trump,2019-11-24,Tennessee,12712
Donald J. Trump,2019-12-01,Tennessee,5208
Donald J. Trump,2019-12-15,Tennessee,18296
Donald J. Trump,2019-12-22,Tennessee,35185
Donald J. Trump,2019-12-29,Tennessee,9084
Donald J. Trump,2020-01-05,Tennessee,17038
Donald J. Trump,2020-01-12,Tennessee,16585
Donald J. Trump,2020-01-19,Tennessee,18259
Donald J. Trump,2020-01-26,Tennessee,24522
Donald J. Trump,2020-02-02,Tennessee,45834
Donald J. Trump,2020-02-09,Tennessee,36210
Donald J. Trump,2020-02-16,Tennessee,8893
Donald J. Trump,2020-02-23,Tennessee,7098
Donald J. Trump,2020-03-01,Tennessee,8332
Donald J. Trump,2020-03-08,Tennessee,9420
Donald J. Trump,2020-03-15,Tennessee,9393
Donald J. Trump,2020-03-22,Tennessee,13734
Donald J. Trump,2020-03-29,Tennessee,14266
Donald J. Trump,2020-04-05,Tennessee,16360
Donald J. Trump,2020-04-12,Tennessee,12855
Donald J. Trump,2020-04-19,Tennessee,19843
Donald J. Trump,2020-04-26,Tennessee,14799
Donald J. Trump,2020-05-03,Tennessee,14995
Donald J. Trump,2020-05-10,Tennessee,12390
Elizabeth Warren,2019-10-20,Tennessee,3787
Elizabeth Warren,2019-10-27,Tennessee,3453
Elizabeth Warren,2019-11-03,Tennessee,3544
Elizabeth Warren,2019-11-10,Tennessee,3686
Elizabeth Warren,2019-11-17,Tennessee,2472
Elizabeth Warren,2019-11-24,Tennessee,3006
Elizabeth Warren,2019-12-01,Tennessee,2999
Elizabeth Warren,2019-12-15,Tennessee,4077
Elizabeth Warren,2019-12-22,Tennessee,4665
Elizabeth Warren,2019-12-29,Tennessee,3330
Elizabeth Warren,2020-01-05,Tennessee,2438
Elizabeth Warren,2020-01-12,Tennessee,2341
Elizabeth Warren,2020-01-19,Tennessee,3687
Elizabeth Warren,2020-01-26,Tennessee,3102
Elizabeth Warren,2020-02-02,Tennessee,3833
Elizabeth Warren,2020-02-09,Tennessee,2087
Elizabeth Warren,2020-02-16,Tennessee,1405
Elizabeth Warren,2020-02-23,Tennessee,3181
Elizabeth Warren,2020-03-01,Tennessee,3665
Elizabeth Warren,2020-03-08,Tennessee,1825
Elizabeth Warren,2020-03-29,Tennessee,100
Elizabeth Warren,2020-04-05,Tennessee,100
Elizabeth Warren,2020-04-12,Tennessee,100
Elizabeth Warren,2020-04-19,Tennessee,122
Elizabeth Warren,2020-04-26,Tennessee,211
Elizabeth Warren,2020-05-03,Tennessee,104
Elizabeth Warren,2020-05-10,Tennessee,127
Joe Biden,2019-10-20,Tennessee,986
Joe Biden,2019-10-27,Tennessee,860
Joe Biden,2019-11-03,Tennessee,1371
Joe Biden,2019-11-10,Tennessee,1039
Joe Biden,2019-11-17,Tennessee,918
Joe Biden,2019-11-24,Tennessee,578
Joe Biden,2019-12-01,Tennessee,213
Joe Biden,2019-12-15,Tennessee,962
Joe Biden,2019-12-22,Tennessee,1208
Joe Biden,2019-12-29,Tennessee,1326
Joe Biden,2020-01-05,Tennessee,1164
Joe Biden,2020-01-12,Tennessee,686
Joe Biden,2020-01-19,Tennessee,588
Joe Biden,2020-01-26,Tennessee,1093
Joe Biden,2020-02-02,Tennessee,1299
Joe Biden,2020-02-09,Tennessee,1979
Joe Biden,2020-02-16,Tennessee,732
Joe Biden,2020-02-23,Tennessee,1168
Joe Biden,2020-03-01,Tennessee,7938
Joe Biden,2020-03-08,Tennessee,32971
Joe Biden,2020-03-15,Tennessee,10515
Joe Biden,2020-03-22,Tennessee,11478
Joe Biden,2020-03-29,Tennessee,12026
Joe Biden,2020-04-05,Tennessee,11895
Joe Biden,2020-04-12,Tennessee,14531
Joe Biden,2020-04-19,Tennessee,12627
Joe Biden,2020-04-26,Tennessee,5866
Joe Biden,2020-05-03,Tennessee,7684
Joe Biden,2020-05-10,Tennessee,8175
Pete Buttigieg,2019-10-20,Tennessee,5992
Pete Buttigieg,2019-10-27,Tennessee,4763
Pete Buttigieg,2019-11-03,Tennessee,3560
Pete Buttigieg,2019-11-10,Tennessee,3372
Pete Buttigieg,2019-11-17,Tennessee,1554
Pete Buttigieg,2019-11-24,Tennessee,2683
Pete Buttigieg,2019-12-01,Tennessee,488
Pete Buttigieg,2019-12-15,Tennessee,735
Pete Buttigieg,2019-12-22,Tennessee,1536
Pete Buttigieg,2019-12-29,Tennessee,1823
Pete Buttigieg,2020-01-05,Tennessee,1621
Pete Buttigieg,2020-01-12,Tennessee,862
Pete Buttigieg,2020-01-19,Tennessee,1051
Pete Buttigieg,2020-01-26,Tennessee,695
Pete Buttigieg,2020-02-02,Tennessee,1406
Pete Buttigieg,2020-02-09,Tennessee,5197
Pete Buttigieg,2020-02-16,Tennessee,2931
Pete Buttigieg,2020-02-23,Tennessee,4156
Pete Buttigieg,2020-03-01,Tennessee,5864
Tom Steyer,2019-10-20,Tennessee,20325
Tom Steyer,2019-10-27,Tennessee,13394
Tom Steyer,2019-11-03,Tennessee,13730
Tom Steyer,2019-11-10,Tennessee,17046
Tom Steyer,2019-11-17,Tennessee,27715
Tom Steyer,2019-11-24,Tennessee,20212
Tom Steyer,2019-12-01,Tennessee,15099
Tom Steyer,2019-12-15,Tennessee,984
Tom Steyer,2019-12-22,Tennessee,6555
Tom Steyer,2019-12-29,Tennessee,13352
Tom Steyer,2020-01-05,Tennessee,10381
Tom Steyer,2020-01-12,Tennessee,4536
Tom Steyer,2020-01-19,Tennessee,9087
Tom Steyer,2020-01-26,Tennessee,5834
Tom Steyer,2020-02-02,Tennessee,100
Tom Steyer,2020-02-09,Tennessee,100
Tom Steyer,2020-02-16,Tennessee,100
Tom Steyer,2020-02-23,Tennessee,21273
Tom Steyer,2020-03-01,Tennessee,3033
Amy Klobuchar,2019-10-20,Texas,977
Amy Klobuchar,2019-10-27,Texas,404
Amy Klobuchar,2019-11-03,Texas,347
Amy Klobuchar,2019-11-10,Texas,252
Amy Klobuchar,2019-11-17,Texas,126
Amy Klobuchar,2019-11-24,Texas,1151
Amy Klobuchar,2019-12-01,Texas,302
Amy Klobuchar,2019-12-15,Texas,848
Amy Klobuchar,2019-12-22,Texas,1305
Amy Klobuchar,2019-12-29,Texas,1195
Amy Klobuchar,2020-01-05,Texas,925
Amy Klobuchar,2020-01-12,Texas,816
Amy Klobuchar,2020-01-19,Texas,1001
Amy Klobuchar,2020-01-26,Texas,2217
Amy Klobuchar,2020-02-02,Texas,798
Amy Klobuchar,2020-02-09,Texas,1503
Amy Klobuchar,2020-02-16,Texas,1657
Amy Klobuchar,2020-02-23,Texas,1267
Amy Klobuchar,2020-03-01,Texas,2290
Amy Klobuchar,2020-03-08,Texas,180
Andrew Yang for President 2020,2019-10-20,Texas,100
Andrew Yang for President 2020,2019-10-27,Texas,532
Andrew Yang for President 2020,2019-11-03,Texas,276
Andrew Yang for President 2020,2019-11-10,Texas,100
Andrew Yang for President 2020,2019-11-17,Texas,234
Andrew Yang for President 2020,2019-11-24,Texas,620
Andrew Yang for President 2020,2019-12-01,Texas,279
Andrew Yang for President 2020,2019-12-15,Texas,313
Andrew Yang for President 2020,2019-12-22,Texas,347
Andrew Yang for President 2020,2019-12-29,Texas,338
Andrew Yang for President 2020,2020-01-05,Texas,392
Andrew Yang for President 2020,2020-01-12,Texas,100
Andrew Yang for President 2020,2020-01-19,Texas,971
Andrew Yang for President 2020,2020-01-26,Texas,183
Andrew Yang for President 2020,2020-02-02,Texas,100
Andrew Yang for President 2020,2020-02-09,Texas,100
Andrew Yang for President 2020,2020-02-16,Texas,100
Bernie Sanders,2019-10-20,Texas,2528
Bernie Sanders,2019-10-27,Texas,2239
Bernie Sanders,2019-11-03,Texas,6166
Bernie Sanders,2019-11-10,Texas,1066
Bernie Sanders,2019-11-17,Texas,4042
Bernie Sanders,2019-11-24,Texas,7497
Bernie Sanders,2019-12-01,Texas,9593
Bernie Sanders,2019-12-15,Texas,10193
Bernie Sanders,2019-12-22,Texas,6243
Bernie Sanders,2019-12-29,Texas,16423
Bernie Sanders,2020-01-05,Texas,14187
Bernie Sanders,2020-01-12,Texas,4859
Bernie Sanders,2020-01-19,Texas,12926
Bernie Sanders,2020-01-26,Texas,9440
Bernie Sanders,2020-02-02,Texas,58188
Bernie Sanders,2020-02-09,Texas,102903
Bernie Sanders,2020-02-16,Texas,92409
Bernie Sanders,2020-02-23,Texas,102607
Bernie Sanders,2020-03-01,Texas,100957
Bernie Sanders,2020-03-08,Texas,44323
Bernie Sanders,2020-03-15,Texas,10378
Bernie Sanders,2020-03-22,Texas,1521
Cory Booker,2019-10-20,Texas,491
Cory Booker,2019-10-27,Texas,873
Cory Booker,2019-11-03,Texas,1500
Cory Booker,2019-11-10,Texas,780
Cory Booker,2019-11-17,Texas,448
Cory Booker,2019-11-24,Texas,740
Cory Booker,2019-12-01,Texas,536
Cory Booker,2019-12-15,Texas,635
Cory Booker,2019-12-22,Texas,546
Cory Booker,2019-12-29,Texas,127
Cory Booker,2020-01-05,Texas,202
Cory Booker,2020-01-12,Texas,261
Cory Booker,2020-01-19,Texas,100
Cory Booker,2020-05-10,Texas,100
Donald J. Trump,2019-10-20,Texas,22684
Donald J. Trump,2019-10-27,Texas,22636
Donald J. Trump,2019-11-03,Texas,30909
Donald J. Trump,2019-11-10,Texas,28260
Donald J. Trump,2019-11-17,Texas,85893
Donald J. Trump,2019-11-24,Texas,46743
Donald J. Trump,2019-12-01,Texas,19174
Donald J. Trump,2019-12-15,Texas,61964
Donald J. Trump,2019-12-22,Texas,114559
Donald J. Trump,2019-12-29,Texas,29390
Donald J. Trump,2020-01-05,Texas,53760
Donald J. Trump,2020-01-12,Texas,59070
Donald J. Trump,2020-01-19,Texas,63958
Donald J. Trump,2020-01-26,Texas,91232
Donald J. Trump,2020-02-02,Texas,171411
Donald J. Trump,2020-02-09,Texas,142121
Donald J. Trump,2020-02-16,Texas,35539
Donald J. Trump,2020-02-23,Texas,28923
Donald J. Trump,2020-03-01,Texas,32838
Donald J. Trump,2020-03-08,Texas,36659
Donald J. Trump,2020-03-15,Texas,36146
Donald J. Trump,2020-03-22,Texas,46757
Donald J. Trump,2020-03-29,Texas,48889
Donald J. Trump,2020-04-05,Texas,61971
Donald J. Trump,2020-04-12,Texas,48004
Donald J. Trump,2020-04-19,Texas,73384
Donald J. Trump,2020-04-26,Texas,56689
Donald J. Trump,2020-05-03,Texas,59719
Donald J. Trump,2020-05-10,Texas,48014
Elizabeth Warren,2019-10-20,Texas,11674
Elizabeth Warren,2019-10-27,Texas,10698
Elizabeth Warren,2019-11-03,Texas,11849
Elizabeth Warren,2019-11-10,Texas,12569
Elizabeth Warren,2019-11-17,Texas,7762
Elizabeth Warren,2019-11-24,Texas,9598
Elizabeth Warren,2019-12-01,Texas,9611
Elizabeth Warren,2019-12-15,Texas,14650
Elizabeth Warren,2019-12-22,Texas,14490
Elizabeth Warren,2019-12-29,Texas,10332
Elizabeth Warren,2020-01-05,Texas,7500
Elizabeth Warren,2020-01-12,Texas,7863
Elizabeth Warren,2020-01-19,Texas,12437
Elizabeth Warren,2020-01-26,Texas,10038
Elizabeth Warren,2020-02-02,Texas,12103
Elizabeth Warren,2020-02-09,Texas,6733
Elizabeth Warren,2020-02-16,Texas,5195
Elizabeth Warren,2020-02-23,Texas,15428
Elizabeth Warren,2020-03-01,Texas,28016
Elizabeth Warren,2020-03-08,Texas,9495
Elizabeth Warren,2020-03-29,Texas,100
Elizabeth Warren,2020-04-05,Texas,182
Elizabeth Warren,2020-04-12,Texas,188
Elizabeth Warren,2020-04-19,Texas,361
Elizabeth Warren,2020-04-26,Texas,574
Elizabeth Warren,2020-05-03,Texas,283
Elizabeth Warren,2020-05-10,Texas,403
Joe Biden,2019-10-20,Texas,3803
Joe Biden,2019-10-27,Texas,2965
Joe Biden,2019-11-03,Texas,4968
Joe Biden,2019-11-10,Texas,4094
Joe Biden,2019-11-17,Texas,3627
Joe Biden,2019-11-24,Texas,2275
Joe Biden,2019-12-01,Texas,757
Joe Biden,2019-12-15,Texas,3543
Joe Biden,2019-12-22,Texas,4459
Joe Biden,2019-12-29,Texas,4773
Joe Biden,2020-01-05,Texas,4021
Joe Biden,2020-01-12,Texas,2216
Joe Biden,2020-01-19,Texas,1815
Joe Biden,2020-01-26,Texas,3630
Joe Biden,2020-02-02,Texas,4201
Joe Biden,2020-02-09,Texas,6775
Joe Biden,2020-02-16,Texas,2499
Joe Biden,2020-02-23,Texas,4010
Joe Biden,2020-03-01,Texas,47500
Joe Biden,2020-03-08,Texas,104871
Joe Biden,2020-03-15,Texas,38580
Joe Biden,2020-03-22,Texas,47546
Joe Biden,2020-03-29,Texas,49539
Joe Biden,2020-04-05,Texas,48250
Joe Biden,2020-04-12,Texas,59139
Joe Biden,2020-04-19,Texas,51960
Joe Biden,2020-04-26,Texas,21484
Joe Biden,2020-05-03,Texas,27965
Joe Biden,2020-05-10,Texas,30202
Pete Buttigieg,2019-10-20,Texas,20151
Pete Buttigieg,2019-10-27,Texas,15208
Pete Buttigieg,2019-11-03,Texas,11100
Pete Buttigieg,2019-11-10,Texas,10885
Pete Buttigieg,2019-11-17,Texas,5245
Pete Buttigieg,2019-11-24,Texas,9061
Pete Buttigieg,2019-12-01,Texas,1671
Pete Buttigieg,2019-12-15,Texas,2678
Pete Buttigieg,2019-12-22,Texas,5360
Pete Buttigieg,2019-12-29,Texas,6360
Pete Buttigieg,2020-01-05,Texas,5502
Pete Buttigieg,2020-01-12,Texas,2786
Pete Buttigieg,2020-01-19,Texas,3232
Pete Buttigieg,2020-01-26,Texas,2055
Pete Buttigieg,2020-02-02,Texas,4293
Pete Buttigieg,2020-02-09,Texas,17798
Pete Buttigieg,2020-02-16,Texas,9449
Pete Buttigieg,2020-02-23,Texas,14482
Pete Buttigieg,2020-03-01,Texas,37342
Tom Steyer,2019-10-20,Texas,75715
Tom Steyer,2019-10-27,Texas,52906
Tom Steyer,2019-11-03,Texas,58154
Tom Steyer,2019-11-10,Texas,73578
Tom Steyer,2019-11-17,Texas,118532
Tom Steyer,2019-11-24,Texas,80058
Tom Steyer,2019-12-01,Texas,55754
Tom Steyer,2019-12-15,Texas,2954
Tom Steyer,2019-12-22,Texas,21923
Tom Steyer,2019-12-29,Texas,49405
Tom Steyer,2020-01-05,Texas,40069
Tom Steyer,2020-01-12,Texas,16012
Tom Steyer,2020-01-19,Texas,34659
Tom Steyer,2020-01-26,Texas,21940
Tom Steyer,2020-02-02,Texas,141
Tom Steyer,2020-02-09,Texas,100
Tom Steyer,2020-02-16,Texas,100
Tom Steyer,2020-02-23,Texas,29233
Tom Steyer,2020-03-01,Texas,17334
Amy Klobuchar,2019-10-27,Unknown,100
Amy Klobuchar,2019-11-03,Unknown,100
Andrew Yang for President 2020,2019-12-22,Unknown,100
Andrew Yang for President 2020,2020-01-05,Unknown,100
Andrew Yang for President 2020,2020-01-12,Unknown,100
Andrew Yang for President 2020,2020-01-19,Unknown,100
Andrew Yang for President 2020,2020-01-26,Unknown,100
Bernie Sanders,2019-10-27,Unknown,100
Bernie Sanders,2019-11-03,Unknown,100
Bernie Sanders,2019-11-10,Unknown,100
Bernie Sanders,2019-12-01,Unknown,100
Bernie Sanders,2019-12-15,Unknown,100
Bernie Sanders,2019-12-22,Unknown,100
Bernie Sanders,2019-12-29,Unknown,100
Bernie Sanders,2020-01-05,Unknown,100
Bernie Sanders,2020-01-12,Unknown,100
Bernie Sanders,2020-01-19,Unknown,100
Bernie Sanders,2020-01-26,Unknown,100
Bernie Sanders,2020-02-02,Unknown,100
